iter,sampled_steps,episodes,reward_mean,ep_len_mean,win_rate,loss_rate,timeout_rate,crash_rate,ep_wez_steps,ep_mean_distance,ep_min_distance,ep_reward_pursuit,ep_reward_damage,ep_reward_safety,action_sat_rate,policy_loss,vf_loss,entropy,kl,clip_frac,explained_var
3111,324889.0,123.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6.040354545299824,n/a,n/a,n/a,n/a,n/a
3112,324993.0,123.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.936536202063928,n/a,n/a,n/a,n/a,n/a
3113,325097.0,123.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.989119859842154,n/a,n/a,n/a,n/a,n/a
3114,325201.0,123.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6.087833587939922,n/a,n/a,n/a,n/a,n/a
3115,325308.0,124.0,-2.786272464577212,3179.0,0.0,0.0,0.0,0.0,0.0,2212.5090270536034,12.443221810038581,59.003727535425256,0.0,0.0,0.04930795847750865,-6.1505629832928,n/a,n/a,n/a,n/a,n/a
3116,325412.0,124.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6.043511464045598,n/a,n/a,n/a,n/a,n/a
3117,325516.0,124.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.935072091909555,n/a,n/a,n/a,n/a,n/a
3118,325620.0,124.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.987728925851675,n/a,n/a,n/a,n/a,n/a
3119,325724.0,124.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.930015674004188,n/a,n/a,n/a,n/a,n/a
3120,325828.0,124.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6.034086007338304,n/a,n/a,n/a,n/a,n/a
3121,325932.0,124.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.955602755913367,n/a,n/a,n/a,n/a,n/a
3122,326036.0,124.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.884213520930364,n/a,n/a,n/a,n/a,n/a
3123,326140.0,124.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.993176753704365,n/a,n/a,n/a,n/a,n/a
3124,326244.0,124.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6.059622471149151,n/a,n/a,n/a,n/a,n/a
3125,326348.0,124.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.920226427224966,n/a,n/a,n/a,n/a,n/a
3126,326452.0,124.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.963487845200759,n/a,n/a,n/a,n/a,n/a
3127,326556.0,124.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.868279420412504,n/a,n/a,n/a,n/a,n/a
3128,326660.0,124.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.90595923937284,n/a,n/a,n/a,n/a,n/a
3129,326764.0,124.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.965532486255352,n/a,n/a,n/a,n/a,n/a
3130,326868.0,124.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6.069300211392916,n/a,n/a,n/a,n/a,n/a
3131,326972.0,124.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.936808329362136,n/a,n/a,n/a,n/a,n/a
3132,327076.0,124.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6.0201873779296875,n/a,n/a,n/a,n/a,n/a
3133,327180.0,124.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.924957385429969,n/a,n/a,n/a,n/a,n/a
3134,327284.0,124.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.93733024597168,n/a,n/a,n/a,n/a,n/a
3135,327388.0,124.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.970743032602163,n/a,n/a,n/a,n/a,n/a
3136,327492.0,124.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.859511888944185,n/a,n/a,n/a,n/a,n/a
3137,327596.0,124.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6.030564051408034,n/a,n/a,n/a,n/a,n/a
3138,327700.0,124.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.981846662668081,n/a,n/a,n/a,n/a,n/a
3139,327804.0,124.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.951392027047964,n/a,n/a,n/a,n/a,n/a
3140,327908.0,124.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.920158753028283,n/a,n/a,n/a,n/a,n/a
3141,328012.0,124.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.828683412992037,n/a,n/a,n/a,n/a,n/a
3142,328116.0,124.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.857769159170298,n/a,n/a,n/a,n/a,n/a
3143,328220.0,124.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6.060899294339693,n/a,n/a,n/a,n/a,n/a
3144,328324.0,124.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6.0697796528155985,n/a,n/a,n/a,n/a,n/a
3145,328428.0,124.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.916690826416016,n/a,n/a,n/a,n/a,n/a
3146,328532.0,124.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6.0772803379939155,n/a,n/a,n/a,n/a,n/a
3147,328636.0,124.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.8992766967186565,n/a,n/a,n/a,n/a,n/a
3148,328740.0,124.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.93266039628249,n/a,n/a,n/a,n/a,n/a
3149,328844.0,124.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.783037222348726,n/a,n/a,n/a,n/a,n/a
3150,328948.0,124.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.878319080059345,n/a,n/a,n/a,n/a,n/a
3151,329052.0,124.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.789286503425012,n/a,n/a,n/a,n/a,n/a
3152,329156.0,124.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.846432685852051,n/a,n/a,n/a,n/a,n/a
3153,329260.0,124.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.984287298642672,n/a,n/a,n/a,n/a,n/a
3154,329364.0,124.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.886357380793645,n/a,n/a,n/a,n/a,n/a
3155,329468.0,124.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.818416888897236,n/a,n/a,n/a,n/a,n/a
3156,329572.0,124.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.784262877244216,n/a,n/a,n/a,n/a,n/a
3157,329676.0,124.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.842051982879639,n/a,n/a,n/a,n/a,n/a
3158,329780.0,124.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.909579790555513,n/a,n/a,n/a,n/a,n/a
3159,329884.0,124.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.815493767078106,n/a,n/a,n/a,n/a,n/a
3160,329988.0,124.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.782740702995887,n/a,n/a,n/a,n/a,n/a
3161,330092.0,124.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.7672522618220405,n/a,n/a,n/a,n/a,n/a
3162,330196.0,124.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.750416022080642,n/a,n/a,n/a,n/a,n/a
3163,330300.0,124.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.790612440842849,n/a,n/a,n/a,n/a,n/a
3164,330404.0,124.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.899479755988488,n/a,n/a,n/a,n/a,n/a
3165,330508.0,124.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.699964303236741,n/a,n/a,n/a,n/a,n/a
3166,330612.0,124.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.945303256695087,n/a,n/a,n/a,n/a,n/a
3167,330716.0,124.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.783632388481727,n/a,n/a,n/a,n/a,n/a
3168,330820.0,124.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.720760162060078,n/a,n/a,n/a,n/a,n/a
3169,330924.0,124.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.742265261136568,n/a,n/a,n/a,n/a,n/a
3170,331028.0,124.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.839330489818867,n/a,n/a,n/a,n/a,n/a
3171,331132.0,124.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.777650833129883,n/a,n/a,n/a,n/a,n/a
3172,331236.0,124.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.885682802933913,n/a,n/a,n/a,n/a,n/a
3173,331340.0,124.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.754574885735145,n/a,n/a,n/a,n/a,n/a
3174,331444.0,124.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.829709749955398,n/a,n/a,n/a,n/a,n/a
3175,331548.0,124.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.8143714391268215,n/a,n/a,n/a,n/a,n/a
3176,331652.0,124.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.8114608984727125,n/a,n/a,n/a,n/a,n/a
3177,331756.0,124.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.686304055727446,n/a,n/a,n/a,n/a,n/a
3178,331860.0,124.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.821000722738413,n/a,n/a,n/a,n/a,n/a
3179,331964.0,124.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.614262177393987,n/a,n/a,n/a,n/a,n/a
3180,332068.0,124.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.753399958977332,n/a,n/a,n/a,n/a,n/a
3181,332172.0,124.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.814953033740704,n/a,n/a,n/a,n/a,n/a
3182,332276.0,124.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.7130740605867825,n/a,n/a,n/a,n/a,n/a
3183,332380.0,124.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.719111222487229,n/a,n/a,n/a,n/a,n/a
3184,332484.0,124.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.799969636476957,n/a,n/a,n/a,n/a,n/a
3185,332588.0,124.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.769598484039307,n/a,n/a,n/a,n/a,n/a
3186,332692.0,124.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.695033843700703,n/a,n/a,n/a,n/a,n/a
3187,332796.0,124.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.4899785335247335,n/a,n/a,n/a,n/a,n/a
3188,332900.0,124.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.691895081446721,n/a,n/a,n/a,n/a,n/a
3189,333007.0,125.0,-52.48681764911612,3716.0,0.0,0.0,0.0,1.0,0.0,2411.3012403519,10.742595737015083,29.17318235088392,0.0,-14.499999999999964,0.07716630785791173,-5.667914830721342,n/a,n/a,n/a,n/a,n/a
3190,333111.0,125.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.657287414257343,n/a,n/a,n/a,n/a,n/a
3191,333215.0,125.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.571391985966609,n/a,n/a,n/a,n/a,n/a
3192,333319.0,125.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.751868798182561,n/a,n/a,n/a,n/a,n/a
3193,333423.0,125.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.542958809779241,n/a,n/a,n/a,n/a,n/a
3194,333527.0,125.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.520819443922776,n/a,n/a,n/a,n/a,n/a
3195,333631.0,125.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.6758054586557245,n/a,n/a,n/a,n/a,n/a
3196,333735.0,125.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.688165848071758,n/a,n/a,n/a,n/a,n/a
3197,333839.0,125.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.627177531902607,n/a,n/a,n/a,n/a,n/a
3198,333943.0,125.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.443637187664326,n/a,n/a,n/a,n/a,n/a
3199,334047.0,125.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.460422185751108,n/a,n/a,n/a,n/a,n/a
3200,334151.0,125.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.468493204850417,n/a,n/a,n/a,n/a,n/a
3201,334255.0,125.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.574698228102464,n/a,n/a,n/a,n/a,n/a
3202,334359.0,125.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.557532127086933,n/a,n/a,n/a,n/a,n/a
3203,334463.0,125.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.5100219799922066,n/a,n/a,n/a,n/a,n/a
3204,334567.0,125.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.402237231914814,n/a,n/a,n/a,n/a,n/a
3205,334671.0,125.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.325763812431922,n/a,n/a,n/a,n/a,n/a
3206,334775.0,125.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.3658952713012695,n/a,n/a,n/a,n/a,n/a
3207,334879.0,125.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.47432910479032,n/a,n/a,n/a,n/a,n/a
3208,334983.0,125.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.435201278099647,n/a,n/a,n/a,n/a,n/a
3209,335087.0,125.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.43092419550969,n/a,n/a,n/a,n/a,n/a
3210,335191.0,125.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.646687691028301,n/a,n/a,n/a,n/a,n/a
3211,335298.0,126.0,-141.57119258016883,5716.0,0.0,1.0,0.0,0.0,0.0,2843.4918699859927,22.14044768521037,37.29338497194294,-20.104577552092675,-1.6000000000000003,0.08611791462561232,-5.372567690335787,n/a,n/a,n/a,n/a,n/a
3212,335402.0,126.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.445110504443829,n/a,n/a,n/a,n/a,n/a
3213,335506.0,126.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.437059109027569,n/a,n/a,n/a,n/a,n/a
3214,335610.0,126.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.340974037463848,n/a,n/a,n/a,n/a,n/a
3215,335714.0,126.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.507372269263635,n/a,n/a,n/a,n/a,n/a
3216,335821.0,127.0,-69.52781796203497,4684.0,0.0,0.0,0.0,1.0,0.0,2400.2216516429144,21.511717960155988,25.11685113459654,-8.004669096632744,-9.799999999999981,0.06751707941929974,-5.468430519104004,n/a,n/a,n/a,n/a,n/a
3217,335925.0,127.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.5914835929870605,n/a,n/a,n/a,n/a,n/a
3218,336029.0,127.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.417379525991587,n/a,n/a,n/a,n/a,n/a
3219,336133.0,127.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.584407072800857,n/a,n/a,n/a,n/a,n/a
3220,336237.0,127.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.518200324131892,n/a,n/a,n/a,n/a,n/a
3221,336341.0,127.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.545224189758301,n/a,n/a,n/a,n/a,n/a
3222,336445.0,127.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.50569592989408,n/a,n/a,n/a,n/a,n/a
3223,336549.0,127.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.494675122774565,n/a,n/a,n/a,n/a,n/a
3224,336653.0,127.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.488058640406682,n/a,n/a,n/a,n/a,n/a
3225,336757.0,127.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.361830381246714,n/a,n/a,n/a,n/a,n/a
3226,336861.0,127.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.511112029735859,n/a,n/a,n/a,n/a,n/a
3227,336965.0,127.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.328357659853422,n/a,n/a,n/a,n/a,n/a
3228,337069.0,127.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.39381350003756,n/a,n/a,n/a,n/a,n/a
3229,337173.0,127.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.144414314856896,n/a,n/a,n/a,n/a,n/a
3230,337277.0,127.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.424307786501371,n/a,n/a,n/a,n/a,n/a
3231,337381.0,127.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.325305205125075,n/a,n/a,n/a,n/a,n/a
3232,337485.0,127.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.418471666482779,n/a,n/a,n/a,n/a,n/a
3233,337589.0,127.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.338140194232647,n/a,n/a,n/a,n/a,n/a
3234,337693.0,127.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.361891636481652,n/a,n/a,n/a,n/a,n/a
3235,337797.0,127.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.443998630230244,n/a,n/a,n/a,n/a,n/a
3236,337901.0,127.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.439467906951904,n/a,n/a,n/a,n/a,n/a
3237,338005.0,127.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.489421807802641,n/a,n/a,n/a,n/a,n/a
3238,338109.0,127.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.322728560521052,n/a,n/a,n/a,n/a,n/a
3239,338213.0,127.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.430705180534949,n/a,n/a,n/a,n/a,n/a
3240,338317.0,127.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.254177093505859,n/a,n/a,n/a,n/a,n/a
3241,338421.0,127.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.353377745701716,n/a,n/a,n/a,n/a,n/a
3242,338525.0,127.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.502120494842529,n/a,n/a,n/a,n/a,n/a
3243,338629.0,127.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.494809077336238,n/a,n/a,n/a,n/a,n/a
3244,338733.0,127.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.391893056722788,n/a,n/a,n/a,n/a,n/a
3245,338837.0,127.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.5415924512423,n/a,n/a,n/a,n/a,n/a
3246,338941.0,127.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.41279543363131,n/a,n/a,n/a,n/a,n/a
3247,339045.0,127.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.425420834467961,n/a,n/a,n/a,n/a,n/a
3248,339149.0,127.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.358037361731896,n/a,n/a,n/a,n/a,n/a
3249,339253.0,127.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.34094605079064,n/a,n/a,n/a,n/a,n/a
3250,339357.0,127.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.407085785498986,n/a,n/a,n/a,n/a,n/a
3251,339461.0,127.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.329334515791673,n/a,n/a,n/a,n/a,n/a
3252,339568.0,128.0,-65.60444418426451,2587.0,0.0,0.0,0.0,1.0,0.0,2617.4830628991385,205.6108853032664,11.880927496301153,-1.1153716805660265,-20.50000000000002,0.0728643216080402,-5.332368557269756,n/a,n/a,n/a,n/a,n/a
3253,339672.0,128.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.229875271136944,n/a,n/a,n/a,n/a,n/a
3254,339776.0,128.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.48137118266179,n/a,n/a,n/a,n/a,n/a
3255,339880.0,128.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.385248991159292,n/a,n/a,n/a,n/a,n/a
3256,339984.0,128.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.344053415151743,n/a,n/a,n/a,n/a,n/a
3257,340088.0,128.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.3050121160653925,n/a,n/a,n/a,n/a,n/a
3258,340192.0,128.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.570450085860032,n/a,n/a,n/a,n/a,n/a
3259,340296.0,128.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.189051774831919,n/a,n/a,n/a,n/a,n/a
3260,340400.0,128.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.249706194950984,n/a,n/a,n/a,n/a,n/a
3261,340504.0,128.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.297513484954834,n/a,n/a,n/a,n/a,n/a
3262,340608.0,128.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.20549829189594,n/a,n/a,n/a,n/a,n/a
3263,340712.0,128.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.234366710369404,n/a,n/a,n/a,n/a,n/a
3264,340816.0,128.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.425627341637244,n/a,n/a,n/a,n/a,n/a
3265,340920.0,128.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.3019854839031515,n/a,n/a,n/a,n/a,n/a
3266,341024.0,128.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.274020965282734,n/a,n/a,n/a,n/a,n/a
3267,341128.0,128.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.443958759307861,n/a,n/a,n/a,n/a,n/a
3268,341232.0,128.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.238742094773513,n/a,n/a,n/a,n/a,n/a
3269,341336.0,128.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.191574793595534,n/a,n/a,n/a,n/a,n/a
3270,341440.0,128.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.2547921400803785,n/a,n/a,n/a,n/a,n/a
3271,341544.0,128.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.229392638573279,n/a,n/a,n/a,n/a,n/a
3272,341648.0,128.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.2591160627511835,n/a,n/a,n/a,n/a,n/a
3273,341752.0,128.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.10989079108605,n/a,n/a,n/a,n/a,n/a
3274,341856.0,128.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.164070459512564,n/a,n/a,n/a,n/a,n/a
3275,341960.0,128.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.37343876178448,n/a,n/a,n/a,n/a,n/a
3276,342064.0,128.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.277578683999868,n/a,n/a,n/a,n/a,n/a
3277,342168.0,128.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.0473515803997335,n/a,n/a,n/a,n/a,n/a
3278,342272.0,128.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.1200169416574335,n/a,n/a,n/a,n/a,n/a
3279,342376.0,128.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.284184492551363,n/a,n/a,n/a,n/a,n/a
3280,342480.0,128.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.235255351433387,n/a,n/a,n/a,n/a,n/a
